set auto mode enabled;false
set values;;highpower A1;;highpower A2;;highpower A3;;highpower A4;;highpower A5;;highpower A6;;highpower B1;;highpower B2;;highpower B3;;highpower B4;;highpower B5;;highpower B6;;highpower C1;;highpower C2;;highpower C3;;highpower C4;;highpower C5;;highpower C6;;highpower D1;;highpower D2;;highpower D3;;highpower D4;;highpower D5;;highpower D6;;humidity clean air;;humidity reactor;mf A1;mf A2;mf A3;mf A4;mf A5;mf A6;mf B1;mf B2;mf B3;mf B4;mf B5;mf B6;mf C1;mf C2;mf C3;mf C4;mf C5;mf C6;mf D1;mf D2;mf D3;mf D4;mf D5;mf D6;mf clean air;mf reactor;total mf amount;;;;temp cabinet;;;;temp reactor;;
;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;85.0;;85.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;1000.0;650.0;1030.0;;;;37.0;;;;38.0;;
Id;sDateTime;highpower A1 [VOLTAGE_V];highpower enabled A1;highpower A2 [VOLTAGE_V];highpower enabled A2;highpower A3 [VOLTAGE_V];highpower enabled A3;highpower A4 [VOLTAGE_V];highpower enabled A4;highpower A5 [VOLTAGE_V];highpower enabled A5;highpower A6 [VOLTAGE_V];highpower enabled A6;highpower B1 [VOLTAGE_V];highpower enabled B1;highpower B2 [VOLTAGE_V];highpower enabled B2;highpower B3 [VOLTAGE_V];highpower enabled B3;highpower B4 [VOLTAGE_V];highpower enabled B4;highpower B5 [VOLTAGE_V];highpower enabled B5;highpower B6;highpower enabled B6;highpower C1 [VOLTAGE_V];highpower enabled C1;highpower C2 [VOLTAGE_V];highpower enabled C2;highpower C3 [VOLTAGE_V];highpower enabled C3;highpower C4 [VOLTAGE_V];highpower enabled C4;highpower C5 [VOLTAGE_V];highpower enabled C5;highpower C6 [VOLTAGE_V];highpower enabled C6;highpower D1 [VOLTAGE_V];highpower enabled D1;highpower D2 [VOLTAGE_V];highpower enabled D2;highpower D3 [VOLTAGE_V];highpower enabled D3;highpower D4 [VOLTAGE_V];highpower enabled D4;highpower D5 [VOLTAGE_V];highpower enabled D5;highpower D6 [VOLTAGE_V];highpower enabled D6;humidity clean air [PERCENTRF];humidity inlet [PERCENTRF];humidity reactor [PERCENTRF];massflow A1 [MASSFLOW_ml/min];massflow A2 [MASSFLOW_ml/min];massflow A3 [MASSFLOW_ml/min];massflow A4 [MASSFLOW_ml/min];massflow A5 [MASSFLOW_ml/min];massflow A6 [MASSFLOW_ml/min];massflow B1 [MASSFLOW_ml/min];massflow B2 [MASSFLOW_ml/min];massflow B3 [MASSFLOW_ml/min];massflow B4 [MASSFLOW_ml/min];massflow B5 [MASSFLOW_ml/min];massflow B6 [MASSFLOW_ml/min];massflow C1 [MASSFLOW_ml/min];massflow C2 [MASSFLOW_ml/min];massflow C3 [MASSFLOW_ml/min];massflow C4 [MASSFLOW_ml/min];massflow C5 [MASSFLOW_ml/min];massflow C6 [MASSFLOW_ml/min];massflow D1 [MASSFLOW_ml/min];massflow D2 [MASSFLOW_ml/min];massflow D3 [MASSFLOW_ml/min];massflow D4 [MASSFLOW_ml/min];massflow D5 [MASSFLOW_ml/min];massflow D6 [MASSFLOW_ml/min];massflow clean air [MASSFLOW_ml/min];massflow reactor [MASSFLOW_ml/min];total mass flow [MASSFLOW_l/h];differential pressure inlet [PRESSURE_MBAR];differential pressure reactor [PRESSURE_MBAR];differential pressure prefill [PRESSURE_MBAR];temperature A1 [°C];temperature A2 [°C];temperature B1 [°C];temperature B2 [°C];temperature C1 [°C];temperature C2 [°C];temperature cabinet [°C];temperature inlet [°C];temperature reactor [°C];temperature tube [°C];active error;active warning;
Tue Sep 29 11:08:59 CEST 2015;29/09/2015 11:08:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.73773;true;1000.1037;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9573;true;1000.11597;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.97005;40.402363;85.47746;99.331345;99.95545;99.62678;0.0;720.1703;664.92554;99.971634;100.04181;99.97741;100.128494;0.0;797.8731;100.082405;100.10986;99.795235;99.98109;0.0;455.95813;759.9498;949.8903;949.93774;0.0;0.0;37.999847;1016.97595;649.3149;1031.1172;49.998474;1.4587847;1.9165624;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:09:09 CEST 2015;29/09/2015 11:09:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0427;true;1000.0552;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0;true;999.8904;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.98657;40.3815;83.4848;100.13214;101.08583;100.27346;0.0;606.2045;626.94556;100.12695;100.412;99.98901;100.24902;0.0;740.82666;100.25819;99.87305;100.10375;99.98628;0.0;303.9719;835.9471;949.8857;949.9353;0.0;0.0;0.0;1002.7162;650.4166;1030.2181;49.998474;1.617481;1.8799402;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:09:19 CEST 2015;29/09/2015 11:09:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.933;true;1000.1769;true;0.0;false;0.0;false;0.0;false;0.0;false;999.86597;true;1000.14056;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.073784;40.41784;84.6096;100.31036;99.71402;99.4351;0.0;758.1964;759.94025;99.98476;99.92614;99.850136;99.90631;0.0;892.88336;100.0107;99.81323;100.10072;99.86359;0.0;379.98016;854.9467;949.8917;949.9407;0.0;0.0;0.0;994.77374;651.49994;1028.7148;49.998474;1.5808588;1.8890958;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:09:29 CEST 2015;29/09/2015 11:09:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.98773;true;999.98193;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0183;true;1000.2137;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.472084;40.4307;86.49616;97.895164;99.803154;99.90904;0.0;682.22217;683.93463;99.91946;99.938965;99.85687;100.26152;0.0;797.8616;99.94507;99.96553;100.07996;100.084854;0.0;265.98215;873.9414;949.8805;949.93665;0.0;0.0;0.0;1008.9344;650.5082;1029.4454;49.998474;1.5137181;1.8707846;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:09:39 CEST 2015;29/09/2015 11:09:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.88416;true;999.9755;true;0.0;false;0.0;false;0.0;false;0.0;false;999.97546;true;1000.2137;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.10195;40.392857;85.97277;99.88556;100.88165;99.91088;0.0;644.2151;607.94354;100.03205;99.917305;99.959114;99.99512;0.0;797.8475;99.893486;99.75219;100.039055;99.87214;0.0;360.98328;854.9497;949.8884;949.9361;18.999313;0.0;18.999924;1017.8838;647.8744;1029.6469;49.998474;1.5411848;1.8890958;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:09:49 CEST 2015;29/09/2015 11:09:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.96936;true;1000.1772;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9514;true;1000.1342;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.2831;40.390656;83.01661;99.655754;99.388405;99.68779;0.0;663.19977;721.947;99.8993;99.77601;99.852295;99.96767;0.0;854.8296;99.941696;100.140686;99.748856;99.81721;0.0;398.97424;835.94196;949.8959;949.93835;0.0;0.0;0.0;1004.21155;648.204;1030.1101;49.998474;1.6357921;1.9440291;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:09:59 CEST 2015;29/09/2015 11:09:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8963;true;1000.05475;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0305;true;1000.1587;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.15092;40.44999;84.167595;100.92865;99.99421;99.538864;0.0;682.204;645.94775;100.033875;100.14587;99.93379;100.146774;0.0;816.88385;100.085785;100.10377;100.02683;99.9164;0.0;284.98148;835.9432;949.88306;949.9321;0.0;0.0;18.999924;996.00195;651.90436;1027.3342;49.998474;1.5228736;1.8890958;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:10:09 CEST 2015;29/09/2015 11:10:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.7926;true;999.63367;true;0.0;false;0.0;false;0.0;false;0.0;false;999.89014;true;999.8412;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.1783;40.380894;85.7658;100.08818;100.59906;100.101006;0.0;663.1993;607.9512;100.18098;100.291756;100.06623;100.434875;0.0;854.86914;100.45747;99.95697;100.35126;100.32136;0.0;436.96527;778.9472;949.89124;949.9306;0.0;0.0;37.999847;1007.39307;652.5773;1028.5262;49.998474;1.5045625;1.8860439;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:10:19 CEST 2015;29/09/2015 11:10:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8354;true;999.85956;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9878;true;1000.0733;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.237175;40.44881;86.361984;99.85049;100.140076;100.16726;0.0;758.18384;683.9307;100.0058;99.89502;99.922806;99.85323;0.0;816.84717;99.94476;99.96703;100.00122;99.81629;0.0;474.9627;721.9548;949.88794;949.93585;0.0;0.0;18.999924;1015.83154;650.4288;1030.3372;49.998474;1.474044;1.9104587;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:10:29 CEST 2015;29/09/2015 11:10:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1281;true;1000.0732;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0488;true;999.8719;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.112816;40.46303;83.65466;100.78063;99.90144;100.00121;0.0;701.2073;607.95026;100.39153;100.09522;100.29936;100.15015;0.0;873.8723;100.20419;99.8462;99.96338;99.819046;0.0;341.983;892.9419;949.8885;949.93353;0.0;0.0;0.0;1010.056;646.56354;1029.1708;49.998474;1.4679403;1.904355;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:10:39 CEST 2015;29/09/2015 11:10:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.7864;true;999.76794;true;0.0;false;0.0;false;0.0;false;0.0;false;999.8475;true;999.823;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.92499;40.487785;84.074326;99.89868;100.38333;101.46122;0.0;682.1942;626.9475;99.850174;99.95818;100.139786;100.02044;0.0;797.858;99.73726;99.73876;99.943855;99.8288;0.0;493.97348;835.94556;949.87854;949.9428;0.0;0.0;18.999924;997.0778;647.72943;1030.0167;49.998474;1.4801477;1.8921475;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:10:49 CEST 2015;29/09/2015 11:10:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.79877;true;999.8108;true;0.0;false;0.0;false;0.0;false;0.0;false;999.90857;true;1000.03656;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.75769;40.45391;85.62734;99.88585;101.14261;100.59388;0.0;682.21;683.94415;99.88157;99.95086;100.19684;100.13246;0.0;873.86993;100.256966;100.20051;100.022285;100.07418;0.0;455.9807;854.9478;949.88495;949.9353;0.0;0.0;0.0;1002.51794;652.45215;1029.5919;49.998474;1.5167699;1.9165624;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:10:59 CEST 2015;29/09/2015 11:10:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9816;true;1000.04266;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0549;true;999.98157;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.18679;40.46946;86.212105;100.07872;100.16238;97.297615;0.0;625.2087;664.94696;100.22126;100.11596;100.10774;100.1715;0.0;778.8354;99.9225;100.17669;100.25756;99.951195;0.0;341.97293;797.9483;930.8826;949.93726;18.998398;0.0;0.0;1008.65967;652.43384;1030.6722;49.998474;1.5137181;1.9104587;36.9;36.6;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:11:09 CEST 2015;29/09/2015 11:11:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.81085;true;1000.0245;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0305;true;1000.1406;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.091446;40.482147;83.598564;102.33798;101.01504;99.363396;0.0;568.21216;607.94214;100.00333;99.87456;99.9524;100.14893;0.0;683.8474;99.92372;99.84925;99.848015;100.005516;0.0;322.9825;835.9465;949.88983;949.93243;0.0;0.0;0.0;1010.1626;649.3164;1030.6759;49.998474;1.4831996;1.9135106;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.5;37.8;false;false;
Tue Sep 29 11:11:19 CEST 2015;29/09/2015 11:11:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.14044;true;1000.1038;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0061;true;999.7315;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.95383;40.510414;83.9863;100.195;101.295784;98.52415;0.0;663.2132;645.93445;99.80438;99.93163;100.01008;100.08973;0.0;854.8532;99.948425;100.20022;100.211494;99.759514;0.0;379.9774;835.94946;949.8862;949.9384;0.0;0.0;37.999847;1001.74725;646.5942;1028.898;49.998474;1.4923551;1.9226661;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:11:29 CEST 2015;29/09/2015 11:11:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9939;true;1000.0672;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9877;true;999.9696;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.28786;40.4594;85.51695;99.5047;99.06403;99.914856;0.0;739.1933;759.9232;99.89564;100.04457;99.78606;99.95789;0.0;835.85834;99.8346;99.94601;99.89076;99.71163;0.0;398.97;816.94806;949.8885;949.9307;0.0;0.0;0.0;1003.5632;648.2956;1029.5663;49.998474;1.4587847;1.9104587;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:11:39 CEST 2015;29/09/2015 11:11:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.98804;true;999.8717;true;0.0;false;0.0;false;0.0;false;0.0;false;999.85345;true;999.8046;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.95331;40.514008;86.38292;98.9743;99.72318;100.16176;0.0;530.2356;569.9553;100.03418;99.87702;99.95117;99.9179;0.0;835.8541;99.94995;100.0763;99.97196;100.176094;0.0;284.9787;835.94916;949.89276;949.93695;0.0;0.0;37.999847;1010.59766;650.7813;1032.452;49.998474;1.4648885;1.9440291;36.9;36.6;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:11:49 CEST 2015;29/09/2015 11:11:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.95123;true;1000.0305;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.05505;true;999.9939;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.26711;40.461826;83.932526;98.74205;99.09911;99.57029;0.0;758.1947;702.9431;100.302765;100.13337;99.92951;100.07478;0.0;911.85864;100.204765;99.92525;99.91335;100.07994;0.0;417.97394;835.9468;949.8893;949.93695;0.0;0.0;0.0;1009.5371;651.3108;1031.3809;49.998474;1.4893032;1.8951994;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:11:59 CEST 2015;29/09/2015 11:11:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.18304;true;999.87805;true;0.0;false;0.0;false;0.0;false;0.0;false;999.95123;true;999.933;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.85253;40.551613;84.34601;100.57466;99.95543;100.08303;0.0;796.187;778.9307;100.21976;100.144066;99.91213;100.351555;0.0;892.866;100.236824;100.37782;100.38453;99.78333;0.0;436.96988;816.9472;949.8923;949.93604;0.0;0.0;37.999847;1002.5407;648.8678;1029.7714;49.998474;1.5167699;1.9196142;36.9;36.6;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:12:09 CEST 2015;29/09/2015 11:12:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0;true;999.89624;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.055;true;999.8656;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.34795;40.564804;86.10696;100.97869;99.96001;100.11169;0.0;606.20447;626.93713;100.15505;100.34456;100.00243;99.990524;0.0;721.85455;100.16449;100.00395;100.147995;99.80162;0.0;341.96997;835.9467;949.89087;949.9395;0.0;0.0;18.999924;1000.53406;648.2726;1031.3955;49.998474;1.5533922;1.9074068;36.9;36.7;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:12:19 CEST 2015;29/09/2015 11:12:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.97577;true;999.71295;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.02435;true;1000.21985;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.936844;40.528473;86.11643;99.89718;100.08911;100.289314;0.0;644.20935;569.9525;100.11202;100.17609;99.99024;99.878845;0.0;873.86993;100.026566;100.01589;100.07571;100.04915;0.0;398.9755;854.94385;949.88696;949.9391;0.0;0.0;0.0;1009.23956;649.8718;1030.9835;49.998474;1.5167699;1.9226661;36.9;36.6;35.8;35.5;34.8;34.7;37.8;25.8;36.5;37.8;false;false;
Tue Sep 29 11:12:29 CEST 2015;29/09/2015 11:12:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1772;true;1000.09766;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0182;true;1000.0428;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.36182;40.523396;83.95348;99.30998;101.0303;100.20721;0.0;606.21954;626.9518;100.085144;99.96642;99.92707;99.73295;0.0;873.86755;99.83551;100.04363;99.642044;99.78667;0.0;208.98604;911.9391;949.8894;949.938;18.998398;0.0;0.0;1008.50714;651.2696;1031.4614;49.998474;1.5289773;1.8951994;36.9;36.6;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:12:39 CEST 2015;29/09/2015 11:12:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0062;true;999.99384;true;0.0;false;0.0;false;0.0;false;0.0;false;999.88403;true;999.9391;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.20749;40.548664;84.00386;99.020996;99.33196;99.87883;0.0;663.22205;550.9487;99.99877;100.06256;100.15289;99.89105;0.0;740.8767;100.036026;100.13093;100.170296;99.9457;0.0;265.98212;835.94946;930.8878;949.9341;18.998703;0.0;18.999924;1007.0116;651.20544;1030.7839;49.998474;1.5289773;1.8890958;36.9;36.6;35.8;35.5;34.8;34.7;37.8;25.8;36.5;37.8;false;false;
Tue Sep 29 11:12:49 CEST 2015;29/09/2015 11:12:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0854;true;999.82904;true;0.0;false;0.0;false;0.0;false;0.0;false;999.8962;true;999.93304;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.47009;40.514412;86.49282;100.010704;100.82705;99.68506;0.0;663.22076;607.95825;100.12909;100.31495;99.88983;100.073235;0.0;873.87366;99.969795;100.013115;100.03631;99.98291;0.0;303.98196;873.9456;949.88556;949.9344;0.0;0.0;0.0;1001.5718;648.9517;1030.2859;49.998474;1.4007996;1.9104587;36.9;36.6;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:12:59 CEST 2015;29/09/2015 11:12:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.84155;true;999.9268;true;0.0;false;0.0;false;0.0;false;0.0;false;999.933;true;999.7804;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.12039;40.49012;85.38372;98.55098;99.807755;100.19836;0.0;701.2152;607.9423;99.92584;99.840996;99.90052;99.90723;0.0;816.8536;99.89931;99.925224;100.05249;100.329285;0.0;322.97885;835.9446;949.8832;949.9338;0.0;0.0;18.999924;1001.12146;647.1465;1030.8737;49.998474;1.4862514;1.8951994;36.9;36.6;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:13:09 CEST 2015;29/09/2015 11:13:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.21985;true;1000.06696;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.05475;true;1000.03064;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.01226;40.481327;83.566696;100.37079;100.59755;100.34242;0.0;758.1998;645.9461;99.818405;99.89289;99.47847;99.33989;0.0;873.85846;99.95424;99.8938;100.02779;100.162674;0.0;360.98083;873.9437;949.8865;949.9353;0.0;0.0;18.999924;1003.3952;646.9192;1028.7313;49.998474;1.4709922;1.904355;36.9;36.6;35.7;35.5;34.8;34.7;37.8;25.8;36.5;37.8;false;false;
Tue Sep 29 11:13:19 CEST 2015;29/09/2015 11:13:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8719;true;1000.0913;true;0.0;false;0.0;false;0.0;false;0.0;false;999.99994;true;1000.1953;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.89948;40.479607;85.25908;100.07781;99.74638;99.25871;0.0;682.20294;645.94366;99.98657;100.199295;100.100105;100.14617;0.0;816.87146;100.00093;100.2649;100.34365;100.27038;0.0;341.9757;873.945;949.88727;949.9353;0.0;0.0;0.0;1007.12616;649.97253;1029.2477;49.998474;1.4282663;1.904355;36.9;36.6;35.8;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:13:29 CEST 2015;29/09/2015 11:13:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8108;true;999.94525;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.06714;true;1000.0;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.094185;40.494717;86.29727;101.04005;100.71045;101.01443;0.0;606.22424;740.94;100.03236;99.93835;100.104065;100.24507;0.0;911.8588;100.13277;100.08666;100.17669;99.93681;0.0;341.97696;873.94604;949.87445;949.9369;0.0;0.0;0.0;1007.10333;650.3739;1031.3992;49.998474;1.495407;1.9135106;36.9;36.6;35.7;35.5;34.8;34.7;37.8;25.8;36.6;37.8;false;false;
Tue Sep 29 11:13:39 CEST 2015;29/09/2015 11:13:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0122;true;1000.20154;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0062;true;999.9757;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.26914;40.505318;84.94241;99.13637;98.49454;98.93921;0.0;663.2024;645.9373;99.87853;99.76471;99.83736;100.17488;0.0;702.8718;99.78028;100.05556;99.9698;99.71893;0.0;436.9711;816.9446;949.89087;949.9389;0.0;0.0;0.0;997.467;649.0462;1029.7567;49.998474;1.5411848;1.9074068;36.9;36.6;35.8;35.5;34.8;34.7;37.8;25.8;36.5;37.8;false;false;
Tue Sep 29 11:13:49 CEST 2015;29/09/2015 11:13:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9941;true;999.93896;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0426;true;1000.0062;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.089935;40.5078;83.86733;100.077225;99.168396;101.09134;0.0;568.2171;607.94476;100.28135;99.76867;100.219734;100.13918;0.0;759.84186;100.175186;100.03205;99.85626;100.07387;0.0;322.97702;797.95544;949.8985;949.93945;0.0;0.0;18.999924;1002.2279;646.5804;1029.3777;49.998474;1.4984589;1.8860439;36.9;36.6;35.7;35.5;34.8;34.7;37.8;25.8;36.5;37.8;false;false;
